from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5870626;5785643;225;15766;127;104;22763;42;19553
5870627;5785643;229;16049;117;97;22292;47;19890
5870628;5785643;235;16435;122;99;22424;41;19604
5870629;5785643;237;16589;122;101;22578;43;19832
5870630;5785643;244;17064;129;103;23532;41;19599
5870631;5785643;252;17628;140;110;20613;44;20487
5870632;5785643;261;18279;142;115;20925;43;20053
5870633;5785643;252;17665;129;104;20328;43;20407
5870634;5785643;254;17790;129;106;20450;45;20433
5870635;5785643;259;18139;129;105;20781;48;20835
5870636;5785643;267;18676;129;107;21310;42;25683
5870637;5785643;269;18823;140;110;21419;41;25624
5870638;5785643;275;19262;130;107;21890;41;25718
5870639;5785643;274;19186;130;106;21815;42;25776
5870640;5785643;281;19669;140;116;25146;42;25941
5870641;5785643;280;19585;130;106;22211;40;24633
5870642;5785643;283;19822;130;107;22760;40;23492
5870643;5785643;288;20135;135;108;22866;41;23681
5870644;5785643;292;20467;140;115;23711;38;22635
5870645;5785643;295;20654;140;114;23619;38;22370
5870646;5785643;298;20845;144;118;24112;37;22232
5870647;5785643;298;20870;148;122;24179;36;21701
5870648;5785643;294;20552;153;123;25289;38;22232
5870649;5785643;294;20569;153;125;25409;38;22374
5870650;5785643;293;20485;153;125;25829;40;21948
5870651;5785643;299;20895;153;132;26545;38;22069
5870652;5785643;299;20924;153;128;26272;39;22208
5870653;5785643;300;21016;153;126;30694;39;22507
5870654;5785643;302;21128;146;121;30393;38;22244
5870655;5785643;304;21272;153;123;30732;38;22280
5870656;5785643;309;21610;153;125;30899;39;22649
5870657;5785643;315;22018;153;134;31566;41;23841
5870658;5785643;316;22146;149;129;31219;40;23500
5870659;5785643;320;22398;149;129;31470;41;23620
5870660;5785643;320;22430;151;131;31563;42;23720
5870661;5785643;324;22667;153;134;31813;43;24392
5870662;5785643;328;22990;157;139;32137;44;24489
5870663;5785643;334;23394;157;141;29190;45;24667
5870664;5785643;336;23540;157;140;37781;46;25112
5870665;5785643;362;25323;162;141;34675;48;26437
5870666;5785643;358;25079;161;137;34432;47;26178
5870667;5785643;358;25089;161;138;34441;49;26296
5870668;5785643;359;25121;164;138;34440;48;25787
5870669;5785643;356;24923;164;140;35645;47;25553
5870670;5785643;356;24908;156;131;34513;46;25480
5870671;5785643;358;25031;158;133;34637;46;25412
5870672;5785643;358;25028;156;134;35470;47;25681
5870673;5785643;358;25025;161;138;36064;49;25783
5870674;5785643;360;25185;161;140;36223;49;25914
5870675;5785643;368;25790;165;149;36828;49;26700
5870676;5785643;371;25952;170;151;36990;50;26702
5870677;5785643;374;26201;174;157;38361;50;26839
5870678;5785643;388;27168;185;172;52960;53;27764
5870679;5785643;396;27742;180;158;39357;55;29412
5870680;5785643;396;27746;179;156;39199;57;29328
5870681;5785643;401;28063;180;160;39516;56;29145
5870682;5785643;411;28790;180;162;39604;55;29613
5870683;5785643;412;28842;180;162;39657;58;29799
5870684;5785643;418;29245;191;168;40060;58;30975
5870685;5785643;431;30144;191;173;39788;62;31366
5870686;5785643;435;30456;201;176;40100;65;31767
5870687;5785643;438;30693;201;178;40825;59;31521
5870688;5785643;446;31207;213;187;40850;59;31615
5870689;5785643;-1;-1;-1;-1;-1;61;37366
5872400;5785643;514;35994;210;189;53667;74;47299
5872401;5785643;516;36124;208;180;53055;73;47004
5872402;5785643;515;36059;208;177;52885;74;46872
5872403;5785643;507;35489;208;180;52757;71;46387
5872404;5785643;504;35303;208;177;52495;72;46515
5872405;5785643;523;36643;208;181;52230;71;46166
5872406;5785643;523;36624;208;180;52211;73;46333
5872407;5785643;533;37278;213;190;52865;76;47032
5872408;5785643;539;37737;218;196;53324;69;45657
5872409;5785643;540;37780;218;197;53367;69;45651
5872410;5785643;524;36676;227;200;51114;69;45582
5872411;5785643;475;33229;219;172;47333;73;42032
5872412;5785643;469;32812;219;169;46763;72;41510
5872413;5785643;461;32262;219;180;46898;74;41342
5872414;5785643;459;32123;219;178;46759;71;40800
5872415;5785643;451;31547;219;174;46515;72;41011
5872416;5785643;449;31447;219;180;46919;73;41303
5872417;5785643;443;31045;223;184;46419;73;40827
5872418;5785643;436;30529;223;184;46455;70;40463
5872419;5785643;436;30493;223;184;46420;71;40780
5872420;5785643;440;30816;228;188;46743;74;41191
5872421;5785643;443;30999;228;191;46925;74;40675
5872422;5785643;445;31151;237;206;47273;74;41743
5872423;5785643;444;31089;237;205;47212;74;41876
5872424;5785643;445;31121;237;205;47244;74;41843
5872425;5785643;449;31442;237;210;47565;77;42299
5872426;5785643;464;32468;255;225;48591;80;42907
5872427;5785643;464;32462;255;225;48585;79;42643
5872428;5785643;-1;-1;-1;-1;-1;77;43372
5872429;5785643;364;25498;228;214;49063;62;34832
5872430;5785643;360;25183;225;209;48749;61;34493
5872431;5785643;353;24742;225;209;48710;60;34477
5872432;5785643;351;24598;223;210;48797;60;34627
5872433;5785643;342;23956;221;209;48694;62;35077
5872434;5785643;343;23989;219;202;37262;63;35171
5872435;5785643;342;23909;219;201;37182;61;33339
5872436;5785643;-1;-1;-1;-1;-1;58;32820
5872437;5785643;-1;-1;-1;-1;-1;60;33282
5872438;5785643;310;21711;198;170;34983;58;32824
5872439;5785643;305;21374;195;165;34647;57;32985
5872440;5785643;304;21290;195;164;34562;61;33502
5872441;5785643;302;21166;195;162;34438;61;30452
5872442;5785643;296;20707;197;167;49219;56;30639
5872443;5785643;295;20683;197;167;49195;57;30579
5872444;5785643;296;20711;198;171;49466;56;29301
5872445;5785643;294;20567;198;174;49676;57;29264
5872446;5785643;292;20467;198;175;46772;58;29001
5872447;5785643;286;20021;185;169;46326;57;28621
5872448;5785643;280;19626;180;164;45930;54;28226
5872449;5785643;276;19307;179;159;45612;53;27868
5872450;5785643;274;19195;174;155;45100;53;27639
5872451;5785643;274;19192;170;152;44893;52;27325
5872452;5785643;274;19178;170;152;44887;55;27150
5872453;5785643;277;19412;176;156;45196;54;27107
5872454;5785643;280;19590;183;156;30125;52;26204
5872455;5785643;279;19520;183;155;30055;53;26572
5872456;5785643;317;22220;204;176;31324;53;27189
5872457;5785643;285;19968;177;151;29100;50;26700
5872458;5785643;282;19774;177;148;28898;51;26795
5872459;5785643;271;18998;171;145;27933;48;24328
5872460;5785643;264;18476;171;138;27411;52;24563
5872461;5785643;265;18527;171;139;27462;47;23744
5872462;5785643;247;17274;171;137;27313;46;22533
5872463;5785643;242;16957;166;140;27570;45;22225
5872464;5785643;238;16692;162;144;27811;45;22010
5872465;5785643;237;16565;162;141;24916;48;21924
5872466;5785643;227;15877;155;135;24537;46;21618
5872467;5785643;228;15931;154;132;24301;-1;-1
5872468;5785643;226;15806;155;133;24362;46;21003
5872469;5785643;226;15796;154;126;23897;48;20910
5872470;5785643;229;16026;148;123;21784;46;19842
5872471;5785643;229;15998;148;123;21755;47;20555
5872472;5785643;218;15274;137;115;22661;46;18953
5872473;5785643;213;14924;130;107;20681;43;18721
5872474;5785643;209;14633;122;103;20390;42;19103
5872475;5785643;206;14449;118;101;20207;42;18912
5872476;5785643;199;13914;113;96;19870;41;18502
5872477;5785643;199;13951;113;95;19844;38;16580
5872478;5785643;193;13514;112;87;19257;42;16166
5872479;5785643;200;14030;113;90;19495;39;17594
5872480;5785643;203;14228;113;94;20008;41;18025
5872481;5785643;206;14454;113;96;19901;40;18113
5872482;5785643;216;15097;118;102;20547;39;18293
5872483;5785643;222;15525;137;108;21022;42;19320
5872484;5785643;221;15473;132;108;20967;41;18828
5872485;5785643;225;15742;127;107;22988;43;19321
5872486;5785643;228;15985;122;102;22678;44;19505
5872487;5785643;234;16362;129;103;22717;46;20019
5872488;5785643;234;16390;122;101;22564;44;21566
5872489;5785643;239;16706;129;105;22880;48;21799
5872490;5785643;239;16750;122;100;23295;41;19853
5872491;5785643;243;17012;117;97;23113;41;20125
5872492;5785643;246;17244;122;101;23345;45;20358
5872493;5785643;250;17495;122;99;23929;47;20706
5872494;5785643;256;17892;117;98;23870;41;25565
5872495;5785643;259;18116;124;102;24094;52;21145
5872496;5785643;267;18715;129;103;24763;41;25366
5872497;5785643;266;18644;124;102;24692;40;25060
5872498;5785643;270;18911;129;106;24959;40;25217
5872499;5785643;274;19168;135;108;26114;41;25498
5872500;5785643;278;19427;129;105;25910;41;25809
5872501;5785643;285;19942;129;106;26018;42;25204
5872502;5785643;288;20171;130;107;22795;41;23541
5872503;5785643;288;20182;130;107;22788;40;23210
5872504;5785643;294;20550;140;113;23567;41;22581
5872505;5785643;299;20904;142;115;23686;37;22346
5872506;5785643;297;20820;140;114;23830;37;22463
5872507;5785643;297;20778;142;115;24247;41;22280
5872508;5785643;297;20759;144;119;24998;36;22001
5872509;5785643;299;20943;148;121;25089;38;22469
5872510;5785643;296;20745;148;122;25592;39;22875
5872511;5785643;300;21022;153;124;26042;41;23134
5872512;5785643;303;21207;153;122;25902;40;23437
5872513;5785643;307;21507;148;122;30151;39;22617
5872514;5785643;306;21426;153;123;30234;40;22789
5872515;5785643;308;21538;153;127;31031;42;23127
5872516;5785643;309;21648;153;135;31152;40;22766
5872517;5785643;312;21846;151;131;31211;39;22874
5872518;5785643;316;22136;149;128;30943;40;23106
5872519;5785643;319;22357;149;129;31014;40;23360
5872520;5785643;325;22722;153;134;31378;44;24539
5872521;5785643;326;22822;153;132;28514;44;24160
5872522;5785643;330;23119;153;133;28630;42;24212
5872523;5785643;334;23359;157;137;28870;43;24520
5872524;5785643;338;23685;157;141;35864;46;24918
5872525;5785643;341;23845;163;144;29356;47;25388
5872526;5785643;355;24851;159;136;34326;47;26168
5872527;5785643;357;24961;156;133;34123;48;26342
5872528;5785643;360;25208;154;128;33777;47;26342
5872529;5785643;358;25053;156;132;34598;47;25677
5872530;5785643;359;25117;156;134;34723;47;25709
5872531;5785643;363;25416;161;140;35901;46;25651
5872532;5785643;360;25184;159;136;35647;47;25785
5872533;5785643;361;25300;159;140;35486;49;26016
5872534;5785643;363;25440;163;149;40004;50;26097
5872535;5785643;367;25712;165;148;36750;50;26903
5872536;5785643;370;25934;170;152;39669;51;27252
5872537;5785643;378;26451;163;149;39479;51;27437
5872538;5785643;380;26622;165;148;39054;53;27656
5872539;5785643;402;28114;177;154;38958;54;28843
5872540;5785643;400;27983;177;155;38993;55;28896
5872541;5785643;404;28285;179;154;39099;54;29028
5872542;5785643;407;28461;180;157;39275;56;29428
5872543;5785643;414;28975;185;164;39789;58;30491
5872544;5785643;425;29753;186;167;39401;58;30799
5872545;5785643;429;30042;191;171;39685;60;31220
5872546;5785643;436;30488;201;177;40132;61;31534
5872547;5785643;442;30935;207;181;41067;63;31920
5872548;5785643;443;30978;212;184;40621;66;32112
5872549;5785643;446;31201;213;187;40844;61;37353
5872550;5785643;-1;-1;-1;-1;-1;61;37366
5874257;5785643;515;36085;209;193;53987;74;47490
5874258;5785643;523;36639;208;186;53455;73;47405
5874259;5785643;517;36165;208;179;52981;73;46978
5874260;5785643;513;35876;206;175;52692;73;46757
5874261;5785643;510;35732;208;177;52882;73;46574
5874262;5785643;509;35663;208;177;52499;71;46138
5874263;5785643;513;35898;208;176;52146;70;45868
5874264;5785643;520;36421;208;177;52008;74;46133
5874265;5785643;-1;-1;-1;-1;-1;76;46134
5874266;5785643;-1;-1;-1;-1;-1;71;45815
5874267;5785643;544;38104;220;194;50682;68;45520
5874268;5785643;519;36350;220;194;50716;69;45311
5874269;5785643;523;36598;227;199;51036;70;45213
5874270;5785643;468;32728;214;168;46679;72;41497
5874271;5785643;463;32380;214;168;46673;71;41084
5874272;5785643;456;31922;219;175;46557;71;40765
5874273;5785643;455;31837;219;170;46236;72;40797
5874274;5785643;457;31986;219;175;46568;71;40373
5874275;5785643;442;30919;223;182;46293;70;40629
5874276;5785643;436;30518;219;179;46074;71;40472
5874277;5785643;430;30129;223;184;46404;72;40926
5874278;5785643;441;30837;228;189;46763;74;41165
5874279;5785643;428;29990;228;189;46112;72;40560
5874280;5785643;442;30938;237;203;47060;73;41599
5874281;5785643;441;30843;237;202;46966;73;41560
5874282;5785643;442;30961;237;203;47083;76;41915
5874283;5785643;447;31289;237;208;47411;77;42309
5874284;5785643;-1;-1;-1;-1;-1;76;42077
5874285;5785643;-1;-1;-1;-1;-1;77;42495
5874286;5785643;-1;-1;-1;-1;-1;76;42542
5874287;5785643;363;25395;228;212;48961;61;34734
5874288;5785643;360;25184;225;209;48750;60;34524
5874289;5785643;354;24776;221;203;48324;61;34230
5874290;5785643;348;24360;223;207;48559;60;34589
5874291;5785643;347;24294;223;208;48673;63;35125
5874292;5785643;340;23833;217;200;37105;58;33131
5874293;5785643;338;23631;213;197;36903;60;33243
5874294;5785643;327;22893;207;186;36165;60;32962
5874295;5785643;328;22967;207;188;36240;59;33187
5874296;5785643;312;21833;198;171;35106;59;32925
5874297;5785643;313;21876;198;172;35148;61;33223
5874298;5785643;-1;-1;-1;-1;-1;63;33607
5874299;5785643;-1;-1;-1;-1;-1;60;30425
5874300;5785643;300;21003;198;171;49516;55;30190
5874301;5785643;299;20926;198;170;49439;58;30453
5874302;5785643;302;21106;198;173;49618;57;29309
5874303;5785643;-1;-1;-1;-1;-1;57;29456
5874304;5785643;-1;-1;-1;-1;-1;60;29835
5874305;5785643;-1;-1;-1;-1;-1;54;27678
5874306;5785643;320;22412;198;167;46353;54;27809
5874307;5785643;320;22420;198;167;46361;54;28179
5874308;5785643;312;21858;185;168;44739;54;28326
5874309;5785643;309;21661;180;165;44541;52;27193
5874310;5785643;278;19476;170;151;44556;51;27185
5874311;5785643;283;19841;180;157;44571;53;27056
5874312;5785643;285;19929;195;163;30464;51;26524
5874313;5785643;283;19775;182;161;30310;52;26951
5874314;5785643;304;21288;189;170;43755;52;27172
5874315;5785643;288;20136;183;154;29267;49;26523
5874316;5785643;286;20022;177;152;29146;51;26578
5874317;5785643;289;20209;183;155;29333;49;24448
5874318;5785643;274;19204;171;148;28139;51;23970
5874319;5785643;260;18189;164;134;27125;46;23599
5874320;5785643;257;17995;164;133;27069;47;23728
5874321;5785643;250;17468;171;141;27622;48;22382
5874322;5785643;238;16634;162;142;24985;44;21908
5874323;5785643;233;16314;162;137;24665;45;21650
5874324;5785643;230;16073;157;137;24642;47;21602
5874325;5785643;230;16121;154;130;24183;44;20973
5874326;5785643;229;16024;154;127;23932;44;20785
5874327;5785643;230;16075;154;126;23862;46;20699
5874328;5785643;232;16213;148;121;23523;42;20099
5874329;5785643;240;16793;148;121;23526;45;20404
5874330;5785643;218;15241;137;114;22615;45;20157
5874331;5785643;214;14958;130;108;20716;42;19255
5874332;5785643;207;14521;118;102;20279;41;19150
5874333;5785643;208;14571;122;102;20329;40;18834
5874334;5785643;201;14045;113;95;19802;40;18566
5874335;5785643;198;13886;113;92;19631;40;18606
5874336;5785643;198;13831;113;88;19287;37;16727
5874337;5785643;199;13917;113;88;19614;38;17453
5874338;5785643;205;14321;113;91;19770;40;17743
5874339;5785643;207;14516;113;93;19966;40;17944
5874340;5785643;211;14775;113;97;20224;42;18320
5874341;5785643;217;15181;123;103;20631;41;19139
5874342;5785643;221;15490;127;107;20940;41;19157
5874343;5785643;225;15757;137;111;21207;43;19609
5874344;5785643;229;16012;127;106;22917;42;19496
5874345;5785643;233;16301;129;106;22912;44;19756
5874346;5785643;237;16588;129;107;23013;43;21225
5874347;5785643;240;16816;134;108;23076;44;21121
5874348;5785643;245;17140;140;116;22890;43;21016
5874349;5785643;245;17165;122;100;23318;42;20376
5874350;5785643;253;17732;129;107;24441;43;21026
5874351;5785643;254;17780;129;103;24183;46;21059
5874352;5785643;258;18043;129;103;24198;45;21390
5874353;5785643;274;19158;134;108;25096;40;25994
5874354;5785643;270;18924;129;105;24861;40;25733
5874355;5785643;265;18577;122;100;24514;40;25481
5874356;5785643;269;18813;129;103;24750;39;24488
5874357;5785643;272;19072;129;105;25930;46;25912
5874358;5785643;276;19338;124;101;25615;46;25507
5874359;5785643;283;19840;129;103;25744;42;25347
5874360;5785643;290;20290;140;111;22964;41;23731
5874361;5785643;292;20451;140;111;23409;40;23192
5874362;5785643;293;20526;130;106;23138;39;22804
5874363;5785643;300;20966;135;107;23525;39;23003
5874364;5785643;300;20967;140;111;23624;37;21862
5874365;5785643;301;21060;140;114;24304;38;22372
5874366;5785643;302;21136;142;116;24790;38;22412
5874367;5785643;301;21077;142;117;24818;39;22615
5874368;5785643;303;21184;144;119;25376;39;23106
5874369;5785643;302;21147;148;121;25817;39;23171
5874370;5785643;306;21399;144;120;25758;40;23461
5874371;5785643;310;21679;142;120;25978;40;22825
5874372;5785643;311;21749;153;123;26183;43;23002
5874373;5785643;313;21901;153;124;26515;40;23107
5874374;5785643;314;21982;153;133;31026;41;23347
5874375;5785643;314;22000;149;129;30760;40;23102
5874376;5785643;318;22275;149;127;30625;41;23524
5874377;5785643;322;22538;151;131;30891;41;23614
5874378;5785643;328;22932;153;132;30531;43;24009
5874379;5785643;329;23009;153;133;28578;42;24088
5874380;5785643;331;23153;153;134;29058;43;24242
5874381;5785643;336;23531;153;134;29080;44;24665
5874382;5785643;340;23773;162;142;29641;45;25164
5874383;5785643;347;24280;153;134;34751;45;25274
5874384;5785643;350;24487;157;141;29896;47;25652
5874385;5785643;358;25084;159;141;34748;48;26158
5874386;5785643;364;25492;153;127;33711;47;25937
5874387;5785643;363;25416;154;130;33591;47;26018
5874388;5785643;367;25667;156;134;33842;48;26271
5874389;5785643;366;25597;159;136;35211;48;26373
5874390;5785643;366;25601;153;134;35070;47;25987
5874391;5785643;368;25749;157;137;35282;51;26479
5874392;5785643;368;25786;162;146;36758;50;26802
5874393;5785643;375;26269;163;148;39395;50;27167
5874394;5785643;372;26020;163;147;39339;50;27269
5874395;5785643;376;26287;163;145;39079;51;27600
5874396;5785643;383;26779;163;144;38772;52;27592
5874397;5785643;398;27894;171;151;38708;53;28615
5874398;5785643;398;27849;171;150;38663;54;28729
5874399;5785643;405;28325;179;155;39139;55;29069
5874400;5785643;418;29242;180;162;39045;56;29454
5874401;5785643;421;29449;180;163;39092;58;30419
5874402;5785643;427;29864;186;169;39507;59;30842
