from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5821851;5785642;268;18745;172;148;38706;48;21762
5821852;5785642;279;19511;164;144;38894;48;21849
5821853;5785642;279;19558;164;145;39272;48;22009
5821854;5785642;282;19707;164;143;39146;50;22334
5821855;5785642;288;20136;172;154;38758;51;22590
5821856;5785642;287;20056;173;153;37886;51;22547
5821857;5785642;290;20313;170;151;38549;51;23194
5821858;5785642;289;20250;165;147;38115;53;26079
5821859;5785642;289;20244;161;144;38180;53;26095
5821860;5785642;294;20570;161;144;38341;54;24468
5821861;5785642;298;20854;164;146;39183;53;24498
5821862;5785642;303;21196;164;146;39549;55;24665
5821863;5785642;306;21421;164;147;39677;55;24990
5821864;5785642;310;21697;170;151;39381;54;25115
5821865;5785642;313;21942;170;148;40385;55;25419
5821866;5785642;317;22205;170;149;40469;55;25723
5821867;5785642;321;22502;174;150;40907;56;25991
5823649;5785642;357;25023;264;191;42240;65;35130
5823650;5785642;309;21634;227;200;42132;65;35074
5823651;5785642;292;20437;215;183;40935;63;34615
5823652;5785642;294;20577;215;185;41076;66;34985
5823653;5785642;-1;-1;-1;-1;-1;65;33827
5823654;5785642;278;19479;203;166;38660;61;33406
5823655;5785642;275;19256;197;163;38437;59;32783
5823656;5785642;274;19198;191;157;38470;66;32944
5823657;5785642;270;18869;179;150;38114;61;32795
5823658;5785642;271;18983;185;154;38702;64;33360
5823659;5785642;258;18070;209;177;40505;62;32554
5823660;5785642;259;18122;209;177;40556;64;32824
5823661;5785642;254;17808;209;177;40517;62;32457
5823662;5785642;258;18030;209;180;40738;66;32980
5823663;5785642;-1;-1;-1;-1;-1;65;31342
5823664;5785642;-1;-1;-1;-1;-1;62;30762
5823665;5785642;243;16996;212;196;52885;58;30246
5823666;5785642;244;17060;209;193;52699;60;30259
5823667;5785642;254;17813;209;192;52633;57;29701
5823668;5785642;254;17776;207;191;52597;59;30158
5823669;5785642;258;18046;212;195;52866;62;30343
5823681;5785642;191;13341;191;166;32917;31;15356
5823682;5785642;-1;-1;-1;-1;-1;31;15356
5823683;5785642;-1;-1;-1;-1;-1;37;15744
5823684;5785642;-1;-1;-1;-1;-1;33;15035
5823685;5785642;162;11350;140;128;25386;30;14843
5823686;5785642;161;11291;138;127;25327;32;14744
5823687;5785642;143;10005;131;115;33427;29;13748
5823688;5785642;141;9876;130;114;33298;29;13684
5823689;5785642;141;9894;126;114;33316;27;13089
5823690;5785642;130;9121;117;103;27994;27;13033
5823691;5785642;133;9288;124;106;9293;29;13808
5823692;5785642;152;10647;137;125;24963;29;13618
5823693;5785642;150;10499;131;118;11080;26;11362
5823694;5785642;150;10514;133;119;11095;28;11281
5823695;5785642;-1;-1;-1;-1;-1;30;10553
5823696;5785642;-1;-1;-1;-1;-1;26;10191
5823697;5785642;123;8643;103;85;8726;21;8728
5823698;5785642;123;8616;103;84;8699;23;8993
5823699;5785642;96;6745;94;79;9461;18;6994
5823700;5785642;94;6565;89;76;9281;18;6831
5823701;5785642;88;6159;85;70;8875;18;6472
5823702;5785642;88;6164;86;70;8881;18;6523
5823703;5785642;89;6235;84;70;9518;19;7400
5823704;5785642;101;7057;95;74;9766;19;7313
5823705;5785642;106;7418;99;79;10127;21;7725
5823706;5785642;125;8784;109;87;11447;23;8892
5823707;5785642;126;8854;109;88;11517;25;9307
5823708;5785642;130;9131;109;92;11794;24;9534
5823709;5785642;126;8837;109;88;11500;24;9139
5823710;5785642;137;9622;115;97;12391;26;9807
5823711;5785642;140;9779;120;100;12548;25;10189
5823712;5785642;141;9884;116;96;12649;26;10185
5823713;5785642;146;10239;120;101;13004;26;10432
5823714;5785642;157;10967;132;113;13699;27;10734
5823715;5785642;150;10470;130;106;13202;27;10795
5823741;5785642;254;17785;172;146;39307;45;20803
5823742;5785642;254;17769;167;143;38766;44;20762
5823743;5785642;258;18093;167;145;38842;46;20942
5823744;5785642;267;18671;170;147;38636;46;21184
5823745;5785642;268;18736;164;143;38354;46;21302
5823746;5785642;272;19037;164;143;38790;47;21630
5823747;5785642;277;19364;164;143;38768;48;21973
5823748;5785642;282;19744;165;148;39130;49;21913
5823749;5785642;289;20197;170;152;38588;49;22355
5823750;5785642;290;20306;165;148;37491;50;22489
5823751;5785642;295;20673;159;144;37254;52;23124
5823752;5785642;293;20534;164;146;37819;54;24183
5823753;5785642;293;20499;159;141;37699;51;23767
5823754;5785642;298;20828;159;145;39104;51;24068
5823755;5785642;299;20926;164;146;39178;52;24435
5823756;5785642;303;21182;164;146;39575;53;24729
5823757;5785642;306;21437;164;148;39696;55;24953
5823758;5785642;310;21717;170;152;39972;55;25223
5823759;5785642;314;21992;170;149;40456;55;25518
5823760;5785642;317;22211;170;150;40475;55;25696
5823761;5785642;322;22525;170;150;40941;56;25877
5823762;5785642;326;22826;170;152;41436;57;26051
5823763;5785642;334;23391;176;154;41600;57;26063
5823764;5785642;339;23735;182;157;42082;60;26708
5823765;5785642;350;24467;185;154;42466;60;27230
5823766;5785642;348;24374;179;152;42373;61;27236
5823767;5785642;349;24423;178;157;42571;65;27582
5825540;5785642;362;25327;264;196;42545;69;35398
5825541;5785642;308;21542;227;199;42041;66;35185
5825542;5785642;306;21443;227;197;41941;65;35395
5825543;5785642;296;20732;215;187;41230;63;35129
5825544;5785642;297;20776;215;188;41275;66;35126
5825545;5785642;-1;-1;-1;-1;-1;68;35259
5825546;5785642;282;19716;203;169;38897;61;32949
5825547;5785642;279;19529;203;167;38711;58;32628
5825548;5785642;279;19507;191;157;38030;60;32539
5825549;5785642;273;19134;179;150;37911;61;32612
5825550;5785642;275;19258;179;152;38000;63;32622
5825551;5785642;264;18506;215;183;40940;62;32600
5825552;5785642;261;18240;209;179;40675;65;33020
5825553;5785642;262;18338;215;184;41047;62;32881
5825554;5785642;259;18128;209;181;40837;65;32979
5825555;5785642;263;18393;215;185;41102;68;33229
5825556;5785642;-1;-1;-1;-1;-1;64;30873
5825557;5785642;248;17348;212;195;52827;60;30287
5825558;5785642;247;17285;205;189;52400;58;29891
5825559;5785642;250;17534;205;188;52354;57;29738
5825560;5785642;253;17736;207;191;52556;61;29980
5825561;5785642;253;17726;207;191;52547;57;29510
5825562;5785642;-1;-1;-1;-1;-1;57;29704
5825563;5785642;-1;-1;-1;-1;-1;60;29900
5825573;5785642;194;13556;194;169;33132;37;15778
5825574;5785642;-1;-1;-1;-1;-1;36;15752
5825575;5785642;-1;-1;-1;-1;-1;34;15506
5825576;5785642;-1;-1;-1;-1;-1;33;15060
5825577;5785642;160;11185;138;126;25221;30;14573
5825578;5785642;157;10976;137;123;25012;31;14515
5825579;5785642;146;10205;130;118;33627;29;14066
5825580;5785642;146;10231;130;119;33653;30;14042
5825581;5785642;146;10220;127;119;33642;27;12930
5825582;5785642;144;10096;124;115;11838;26;12644
5825583;5785642;137;9566;128;110;9571;30;14408
5825584;5785642;148;10356;129;119;12099;25;11660
5825585;5785642;152;10673;136;125;24989;28;11572
5825586;5785642;-1;-1;-1;-1;-1;30;11422
5825587;5785642;-1;-1;-1;-1;-1;28;9774
5825588;5785642;-1;-1;-1;-1;-1;25;9014
5825589;5785642;120;8427;101;82;8511;21;8525
5825590;5785642;119;8320;96;80;8404;22;8501
5825591;5785642;97;6776;94;79;9492;21;8286
5825592;5785642;97;6816;94;80;9533;19;7092
5825593;5785642;91;6380;87;73;9097;20;6800
5825594;5785642;92;6445;86;68;9376;17;6469
5825595;5785642;96;6720;91;69;9429;18;6917
5825596;5785642;99;6955;94;72;9664;21;7344
5825597;5785642;119;8353;101;81;11017;22;8491
5825598;5785642;121;8463;105;83;11127;24;8890
5825599;5785642;127;8861;109;88;11524;22;8463
5825600;5785642;121;8456;105;83;11119;24;8804
5825601;5785642;125;8730;109;87;11393;24;9173
5825602;5785642;134;9368;108;94;12137;27;9684
5825603;5785642;140;9766;116;95;12531;26;10248
5825604;5785642;137;9614;108;92;12379;27;9992
5825605;5785642;144;10053;121;99;12821;25;10166
5825606;5785642;161;11241;134;105;13973;26;10356
5825607;5785642;146;10230;121;101;12998;27;10591
5825608;5785642;162;11341;135;106;14073;29;11680
5825633;5785642;264;18458;176;149;38903;43;20238
5825634;5785642;259;18152;167;145;38619;44;20371
5825635;5785642;259;18159;166;144;38588;45;20761
5825636;5785642;262;18371;164;144;38202;45;20964
5825637;5785642;271;18985;164;145;38168;47;21266
5825638;5785642;274;19195;164;145;38061;48;21451
5825639;5785642;278;19469;161;144;37745;48;21730
5825640;5785642;283;19844;159;144;37545;48;21628
5825641;5785642;287;20083;159;143;37141;52;22653
5825642;5785642;290;20275;159;142;37078;52;22657
5825643;5785642;295;20676;157;140;36981;50;23040
5825644;5785642;298;20873;159;143;37394;51;22872
5825645;5785642;297;20779;157;141;37477;51;22897
5825646;5785642;299;20932;159;145;37743;53;24121
5825647;5785642;302;21172;170;149;39423;57;24617
5825648;5785642;306;21422;170;152;39981;54;24425
5825649;5785642;309;21608;170;150;39868;53;23972
5825650;5785642;325;22729;173;160;42487;54;25199
5825651;5785642;318;22288;172;153;40752;56;25748
5825652;5785642;320;22423;178;157;40887;55;25800
5825653;5785642;325;22737;170;149;41099;56;26174
5825654;5785642;329;23000;168;148;41161;56;25770
5825655;5785642;332;23206;170;149;41616;57;26095
5825656;5785642;336;23512;174;151;41762;58;26367
5825657;5785642;341;23900;179;150;41960;59;26745
5825658;5785642;345;24134;179;152;42335;62;27316
5827432;5785642;310;21729;227;201;42227;69;35698
5827433;5785642;308;21589;227;199;42087;65;35454
5827434;5785642;303;21201;227;194;41699;64;35325
5827435;5785642;304;21255;221;191;40437;64;35199
5827436;5785642;301;21061;215;189;40242;67;35218
5827437;5785642;299;20918;215;187;40100;68;35272
5827438;5785642;287;20065;203;174;39246;61;32886
5827439;5785642;282;19771;203;170;38953;58;32045
5827440;5785642;284;19875;191;160;38269;58;32183
5827441;5785642;277;19396;179;149;37637;60;32168
5827442;5785642;281;19665;185;153;37910;62;32555
5827443;5785642;267;18703;215;186;41137;62;33198
5827444;5785642;264;18499;215;183;40933;65;33236
5827445;5785642;264;18505;215;187;41213;62;32908
5827446;5785642;263;18384;215;185;41093;65;33267
5827447;5785642;266;18655;215;189;41363;69;33515
5827448;5785642;-1;-1;-1;-1;-1;62;29917
5827449;5785642;-1;-1;-1;-1;-1;59;29719
5827450;5785642;250;17530;205;188;52350;57;29713
5827451;5785642;246;17239;205;184;52059;57;29494
5827452;5785642;248;17373;205;186;52193;59;29620
5827453;5785642;252;17614;205;189;52435;56;29661
5827454;5785642;-1;-1;-1;-1;-1;57;29590
5827455;5785642;-1;-1;-1;-1;-1;57;29709
5827456;5785642;-1;-1;-1;-1;-1;58;29834
5827457;5785642;206;14455;198;173;52740;59;29814
5827464;5785642;-1;-1;-1;-1;-1;37;16203
5827465;5785642;-1;-1;-1;-1;-1;34;15573
5827466;5785642;-1;-1;-1;-1;-1;33;15517
5827467;5785642;-1;-1;-1;-1;-1;32;15322
5827468;5785642;164;11474;142;130;25511;30;14868
5827469;5785642;159;11125;137;125;25161;31;14669
5827470;5785642;157;11011;137;123;25047;30;14356
5827471;5785642;151;10602;129;117;24639;29;14041
5827472;5785642;148;10382;125;114;24418;29;13834
5827473;5785642;153;10715;129;116;11890;29;13571
5827474;5785642;141;9872;124;112;11615;27;12575
5827475;5785642;136;9500;119;109;11408;28;13820
5827476;5785642;145;10149;127;116;11892;28;11975
5827477;5785642;150;10476;133;121;12218;30;12014
5827478;5785642;-1;-1;-1;-1;-1;29;11560
5827479;5785642;-1;-1;-1;-1;-1;27;9667
5827480;5785642;-1;-1;-1;-1;-1;23;8901
5827481;5785642;119;8330;96;80;8414;21;8532
5827482;5785642;115;8043;96;76;8127;21;8300
5827483;5785642;112;7868;96;74;7952;21;8227
5827484;5785642;113;7936;96;80;8364;19;7023
5827485;5785642;95;6649;90;73;7319;19;7000
5827486;5785642;96;6727;91;69;9436;19;7294
5827487;5785642;95;6640;88;68;9348;19;6945
5827488;5785642;101;7056;95;74;9765;19;7211
5827489;5785642;117;8189;101;79;10852;23;8523
5827490;5785642;115;8036;99;77;10700;22;8168
5827491;5785642;115;8072;99;77;10735;23;8391
5827492;5785642;119;8333;101;81;10996;24;8608
5827493;5785642;132;9261;108;92;12030;25;9639
5827494;5785642;129;9045;107;89;11814;25;9261
5827495;5785642;135;9482;108;90;12248;24;9252
5827496;5785642;133;9339;108;88;12104;26;9736
5827497;5785642;141;9877;116;96;12645;26;10182
5827498;5785642;141;9889;116;96;12658;26;10194
5827499;5785642;143;9993;116;98;12761;28;10493
5827500;5785642;146;10242;121;101;13010;29;11826
5827501;5785642;-1;-1;-1;-1;-1;33;12133
5827526;5785642;266;18625;176;149;38944;44;20605
5827527;5785642;264;18453;172;145;38652;45;20756
5827528;5785642;267;18655;164;144;38111;46;20928
5827529;5785642;269;18853;163;142;37956;46;21089
5827530;5785642;273;19128;161;142;37775;47;21407
5827531;5785642;277;19379;161;141;37467;47;21533
5827532;5785642;281;19666;159;141;37244;47;21753
5827533;5785642;285;19940;157;139;36872;50;22366
5827534;5785642;291;20344;153;137;36752;49;22456
5827535;5785642;294;20596;153;137;36736;52;22323
5827536;5785642;297;20809;157;140;36963;49;22497
5827537;5785642;302;21133;159;143;37382;52;22977
5827538;5785642;305;21329;165;148;37480;52;22906
5827539;5785642;306;21422;170;151;37754;54;23287
5827540;5785642;308;21583;173;155;38007;54;23749
5827541;5785642;313;21877;172;154;40136;52;23789
5827542;5785642;320;22407;173;155;39543;54;24132
5827543;5785642;330;23071;175;157;42248;55;24520
5827544;5785642;323;22593;173;158;42375;56;25983
5827545;5785642;328;22974;170;149;41134;55;25339
5827546;5785642;331;23176;170;151;41399;57;25767
5827547;5785642;338;23634;174;151;41757;58;25905
5827548;5785642;339;23709;174;152;41831;58;26439
5827549;5785642;342;23918;179;152;42046;61;26928
5829322;5785642;322;22509;233;209;41690;62;35246
5829323;5785642;313;21899;227;201;41081;68;35619
5829324;5785642;309;21640;227;197;40822;67;35567
5829325;5785642;308;21542;227;195;40724;67;35378
5829326;5785642;301;21088;215;189;40270;62;34938
5829327;5785642;295;20675;215;183;39857;68;35266
5829328;5785642;294;20590;209;182;39772;60;32083
5829329;5785642;289;20204;191;160;37951;58;31987
5829330;5785642;287;20058;179;152;37536;58;31975
5829331;5785642;282;19745;179;150;37390;60;31982
5829332;5785642;281;19703;185;154;37948;61;32361
5829333;5785642;270;18924;213;189;41359;64;33503
5829334;5785642;269;18861;213;188;41296;66;33925
5829335;5785642;278;19464;213;188;37314;67;34107
5829336;5785642;265;18583;215;188;41292;66;33357
5829337;5785642;-1;-1;-1;-1;-1;69;33516
5829338;5785642;-1;-1;-1;-1;-1;59;29725
5829339;5785642;-1;-1;-1;-1;-1;57;29632
5829340;5785642;-1;-1;-1;-1;-1;58;29565
5829341;5785642;244;17066;202;181;51886;56;29306
5829342;5785642;247;17311;205;185;52131;57;29581
5829343;5785642;251;17575;205;189;52395;57;29701
5829344;5785642;221;15458;198;171;51726;57;29238
5829345;5785642;214;14964;198;173;52565;56;29457
5829346;5785642;212;14839;198;171;52440;55;29349
5829347;5785642;205;14318;198;171;52603;56;29423
5829348;5785642;201;14041;195;168;52414;58;29716
5829349;5785642;200;14008;195;173;52749;61;30081
5829353;5785642;211;14739;207;191;53994;33;16998
5829354;5785642;-1;-1;-1;-1;-1;39;17426
5829355;5785642;-1;-1;-1;-1;-1;34;15764
5829356;5785642;174;12172;151;129;27669;31;15406
5829357;5785642;168;11779;145;131;27792;31;15186
5829358;5785642;164;11499;142;130;25535;30;14907
5829359;5785642;166;11587;145;138;35009;32;15176
5829360;5785642;169;11798;148;141;35221;34;14595
5829361;5785642;154;10790;135;120;24826;32;14183
5829362;5785642;153;10702;127;114;11757;28;13652
5829363;5785642;152;10609;122;111;24043;28;13375
5829364;5785642;143;9988;119;112;24096;28;13148
5829365;5785642;139;9748;119;106;11154;29;12568
5829366;5785642;143;10043;124;115;11786;29;12240
5829367;5785642;-1;-1;-1;-1;-1;31;12096
5829368;5785642;-1;-1;-1;-1;-1;26;9625
5829369;5785642;-1;-1;-1;-1;-1;23;9427
5829370;5785642;124;8681;103;85;8764;22;9304
5829371;5785642;120;8421;101;82;8505;23;8752
5829372;5785642;115;8071;96;80;10304;21;8386
5829373;5785642;109;7624;96;76;8101;21;7978
5829374;5785642;109;7603;96;76;7728;19;7544
5829375;5785642;99;6919;92;70;7089;19;7195
5829376;5785642;100;6993;91;70;9960;19;7430
5829377;5785642;98;6853;90;66;9719;19;7269
5829378;5785642;102;7168;93;68;10117;20;7440
5829379;5785642;106;7417;94;68;10081;21;7776
5829380;5785642;110;7706;96;72;10369;21;8004
5829381;5785642;115;8074;99;77;10738;23;8386
5829382;5785642;118;8237;100;79;10900;25;8720
5829383;5785642;131;9193;108;91;11963;22;8677
5829384;5785642;123;8645;107;86;11573;25;9171
5829385;5785642;127;8865;107;87;11650;23;9166
5829386;5785642;130;9116;107;86;11899;24;9402
5829387;5785642;134;9388;108;89;12153;25;9733
5829388;5785642;138;9690;110;94;12459;25;10026
5829389;5785642;144;10075;121;99;12843;28;10543
5829390;5785642;148;10352;121;103;13120;33;12168
5829391;5785642;-1;-1;-1;-1;-1;34;12269
5829417;5785642;277;19380;176;159;39605;45;20839
5829418;5785642;269;18862;176;151;39061;46;21154
5829419;5785642;272;19069;164;144;37927;45;21032
5829420;5785642;277;19366;161;145;38003;45;20939
5829421;5785642;280;19589;159;142;37351;46;21086
5829422;5785642;282;19743;157;143;37156;46;21472
5829423;5785642;284;19868;153;136;36658;48;21735
5829424;5785642;290;20278;153;133;36470;48;21738
5829425;5785642;293;20526;153;135;36571;48;22215
5829426;5785642;296;20754;157;138;36799;49;22297
5829427;5785642;300;21004;159;141;37049;49;22453
5829428;5785642;304;21272;159;145;37317;51;22797
5829429;5785642;308;21568;170;152;38634;51;23140
5829430;5785642;312;21821;173;153;37866;52;23349
5829431;5785642;315;22046;173;156;38091;52;23526
5829432;5785642;318;22294;173;153;39431;54;24060
5829433;5785642;325;22776;173;152;41907;55;24678
5829434;5785642;329;23031;173;155;42162;56;25456
5829435;5785642;332;23215;167;146;40879;55;25161
5829436;5785642;335;23441;173;158;41740;58;26047
5829437;5785642;338;23669;173;161;41968;59;26583
5829438;5785642;340;23814;181;154;41937;61;26775
5829439;5785642;345;24179;191;157;42307;63;27144
5831210;5785642;326;22803;239;214;41985;56;31924
5831211;5785642;318;22262;227;206;41444;56;31924
5831212;5785642;315;22070;227;203;41252;62;35246
5831213;5785642;317;22223;227;205;41405;62;35246
5831214;5785642;-1;-1;-1;-1;-1;62;35001
5831215;5785642;-1;-1;-1;-1;-1;57;31476
5831216;5785642;295;20636;215;183;39818;63;31813
5831217;5785642;291;20390;209;179;39572;61;32145
5831218;5785642;291;20356;191;159;37851;58;31838
5831219;5785642;286;19988;179;151;37465;57;31574
5831220;5785642;286;20004;179;151;37443;60;31750
5831221;5785642;-1;-1;-1;-1;-1;61;32421
5831222;5785642;273;19086;213;187;37258;64;33546
5831223;5785642;274;19179;210;183;36952;65;33901
5831224;5785642;277;19366;213;187;37217;68;34216
5831225;5785642;-1;-1;-1;-1;-1;62;33054
5831226;5785642;-1;-1;-1;-1;-1;69;33515
5831227;5785642;-1;-1;-1;-1;-1;59;29724
5831228;5785642;-1;-1;-1;-1;-1;56;29531
5831229;5785642;243;17013;202;181;51833;56;29343
5831230;5785642;240;16806;202;178;51626;55;29021
5831231;5785642;241;16888;202;179;51708;57;29057
5831232;5785642;238;16675;200;176;51495;55;28846
5831233;5785642;217;15218;198;168;51486;54;28839
5831234;5785642;212;14860;198;170;51632;55;29109
5831235;5785642;209;14627;198;168;52228;55;29362
5831236;5785642;208;14588;198;168;52189;57;29365
5831237;5785642;205;14335;198;170;52552;58;29766
5831238;5785642;207;14518;198;173;52735;57;29639
5831239;5785642;209;14601;203;176;36982;57;29590
5831241;5785642;210;14674;205;190;53928;56;29525
5831242;5785642;213;14923;207;193;54177;33;16998
5831243;5785642;-1;-1;-1;-1;-1;38;17340
